CRM_ObjectID,Model,SerialNumber,JT_EquipID,SoldToID,SoldToName,AddContactID,AddContactName,Address1,Address2,City,Province,PostalCode,ServiceOrgID,ServiceOrg,PrimaryTechID,BackupTechID,AccountMgrID,AccountMgr,EquipNotes,Inactive,NoContract,NoPM
68299370,MX2600N,85036207,71583,625848,DENIS ASQUINI ARCHITECT,41001498,DENIS ASQUINI ARCHITECTE,"152 BROCK N.,",,MONTREAL,QC,H4X 2G2,61000174,SD Montreal,93000046,93000183,ACQUARIOS,SALVATORE ACQUARIO,,0,0,0
68313029,MXM363U,95023150,SD62519,625268,CANADIAN COAST GUARD,41001501,CANADIAN COAST GUARD,72 WEST ST. PO BOX 693,ST. ANTHONY,ST ANTHONY,NF,A0K 4S0,61000184,Dealers,,,FEDGOVT,FEDERAL GOVERNMENT (BSD),,0,0,0
68333216,MXM363N,95020736,95020736,624548,VM - ARRONDISSEMENT MONTREAL-NORD,41001505,VILLE DE MONTREAL,4255 PLACE DE L'HOTEL DE VILLE,ARRONDISSEMENT MONTREAL-NORD/RESOURCES H,MONTREAL,QC,H1H 5R5,61000174,SD Montreal,93000050,93000051,DEGUIREM,MARCELINE DEGUIRE,,0,0,0
68333237,MXM363N,95020726,95020726,624548,VM - ARRONDISSEMENT MONTREAL-NORD,41001506,VILLE DE MONTREAL,4243 CHARLEROI  1E ETAGE,BUREAU DE ELUS,MONTREAL,QC,H1H 5R5,61000174,SD Montreal,93000050,93000051,DEGUIREM,MARCELINE DEGUIRE,,0,0,0
68333673,MXM310,95047279,62213,602058,JOB SKILLS EMPLOYMENT & BUSINESS,41001511,JOB SKILLS EMPLT. & BUSINESS PROGRM/SUPP,"16775 YONGE ST., # 302",,NEWMARKET,ON,L3Y 8J4,61000193,GTA West,93000036,93000040,CHENGK,KENNETH CHENG,,0,0,0
68333674,MX5001N,95073786,62211,625935,HARBOUR MORTGAGE CORP.,41001514,HARBOUR MORTAGE CORP.,36 TORONTO STREET,SUITE 500,TORONTO,ON,M5C 2C5,61000192,GTA East,93000380,93000023,STRUMINP,PERRY STRUMINIKOV,,0,0,0
68351989,MXM363N,95020506,95020506,624548,VM - ARRONDISSEMENT MONTREAL-NORD,41001530,VILLE DE MONTREAL,4243 CHARLEROI - 2E ETAGE,PERMIS ET INSPECTION,MONTREAL,QC,H1H 5R5,61000174,SD Montreal,93000050,93000051,DEGUIREM,MARCELINE DEGUIRE,,0,0,0
68396680,MX2600N,95009760,95009760,616096,VILLE DE MONTREAL SVCS DES FINANCES,41001529,VILLE DE MONTREAL,13665 BOUL DE PIERREFONDS,ARRONDISEMENT PIERREFONDS - ROXBORO,PIERREFONDS,QC,H9A 2Z4,61000174,SD Montreal,93000046,93000049,DEGUIREM,MARCELINE DEGUIRE,,0,0,0
68402963,MXM503N,95026548,62428,626020,ROMAN CATHOLIC EPISCOPAL CORPORATION,41001526,ROMAN CATHOLIC EPISCOPAL CORP.,115 VODDEN STREET EAST,ST ANNE'S CHURCH,BRAMPTON,ON,L6V 1M4,61000193,GTA West,93000040,93000361,STRUMINP,PERRY STRUMINIKOV,,0,0,0
68402970,MXB401,9212370X,62549,625996,DYNATECH 2000 INC.,41001535,DYNATECH 2000 INC,5270 SPRATT RD,,MANOTICK,ON,K4M 1B2,61000175,SD Ottawa,93000275,93000043,DICKERSD,DUANE DICKERSON,,0,0,0
68405121,MX4101N,95006017,66725,626063,LESTER FOODS  (LES ALIMENTS LESTER),41001532,LESTER FOODS,2105 BOUL INDUSTRIEL,,LAVAL,QC,H7S 1P7,61000174,SD Montreal,93000050,93000047,ACQUARIOS,SALVATORE ACQUARIO,,0,0,0
68425824,MXM363N,95025120,95025120,616096,VILLE DE MONTREAL SVCS DES FINANCES,41001542,VILLE DE MONTREAL,303 RUE NOTRE DAME EST 1A7,MISE EN VALEUR TERRITORE ET PATRIMOINE D,MONTREAL,QC,H2Y 3Y8,61000174,SD Montreal,93000773,93000169,DEGUIREM,MARCELINE DEGUIRE,,0,0,0
68425842,MXM283N,9501159X,63069,625956,DOCUMAX,41020311,DOCUMAX INC.,"2222, BOUL. DAGENAIS O.",,LAVAL,QC,H7L 5Y2,61000174,SD Montreal,93000050,93000047,LAFLEURB,BERTRAND LAFLEUR,,0,0,0
68430261,MX4101N,95064918,62434,176919,EXTENDICARE (CANADA) INC.,41001546,PARAMED HOME HEALTH CARE - OTT,600 Terry Fox Drive,SUITE # 202,Kanata,ON,K2L 4B6,61000175,SD Ottawa,93000275,93000043,GAYNORS,SCOTT GAYNOR,,0,0,0
68446954,MX3100N,95029683,63002,186669,LOCATION UNIVERSELLE LTEE.,41001559,LOCATION UNIVERSELLE,2000 RUE LIERRE,,LAVAL,QC,H7G 4Y4,61000174,SD Montreal,93000050,93000213,ACQUARIOS,SALVATORE ACQUARIO,,0,0,0
68446957,MXM503N,9500563X,62446,628040,GREEN & SPIEGEL LLP,41001569,GREEN & SPIEGEL LLP,390 BAY STREET,SUITE #2800,TORONTO,ON,M5H 2Y2,61000192,GTA East,93000380,93000023,THERIAULTK,KEVIN THERIAULT,,0,0,0
68458809,MX3100N,95030483,63153,635364,ATLAS DISTRIBUTION SERVICES,41020314,ATLAS DISTRIBUTION SERVICES,6100 COTE DE LIESSE AVE,DOOR J,MONTREAL,QC,H4T 1E3,61000174,SD Montreal,93000046,93000050,HELBIGM,MIKE HELBIG,,0,0,0
68465337,MX2600N,9500160X,63008,670764,TROWBRIDGE PROF. CORP.,41001568,TROWBRIDGE,1 KING STREET WEST,STE 1201,TORONTO,ON,M5H 1A1,61000192,GTA East,93000028,93000023,THERIAULTK,KEVIN THERIAULT,,0,0,0
68465495,MX2600N,9500130X,SS-MF-172,245118,WESTERN NOVA SCOTIA DHA,41021289,WESTERN NOVA SCOTIA,90 GLEN ALLAN DR.,BAFHC - # 100 MEDICAL ARTS BLDG.,BRIDGEWATER,NS,B4V 3S6,61000184,Dealers,,,CAHILLS,SHAWN CAHILL,,0,0,0
68465500,MXC311,92121395,SL-MF-233,245118,WESTERN NOVA SCOTIA DHA,41024452,WESTERN NOVA SCOTIA DHA,"BUILDING 83, SCHOOL ROAD",AVM MORFEE CENTRE COLLABORATIVE PRACTICE,GREENWOOD,NS,B0P 1N0,61000184,Dealers,,,,,,0,0,0
68465506,MXC311,92117838,FM-MF-177,245118,WESTERN NOVA SCOTIA DHA,41024087,WESTERN NOVA SCOATIA DHA,14 HIGH ST.,DHA 1 FM DIAGNOSTIC IMAGING,LUNENBURG,NS,B0J 2C0,61000184,Dealers,,,,,,0,0,0
68465513,MXC311,92121695,SS-MF-189,245118,WESTERN NOVA SCOTIA DHA,41024059,WESTERN NOVA SCOTIA DHA,90 GLEN ALLAN DR,SS RESPIRATORY THERAPY,BRIDGEWATER,NS,B4V 3S6,61000184,Dealers,,,,,,0,0,0
68465519,MXC311,92113677,SS-MF-195,245118,WESTERN NOVA SCOTIA DHA,41024060,WESTERN NOVA SCOTIA DHA,90 GLEN ALLAN DR.,M NEW GERMANY PRIMARY HEALTH CARE CLINIC,BRIDGEWATER,NS,B4V 3S6,61000184,Dealers,,,,,,0,0,0
68465533,MXC311,92121475,FM-MF-196,245118,WESTERN NOVA SCOTIA DHA,41023734,WESTERN NOVA SCOTIA DHA,90 GLEN ALLAN DR,DHA1 FMH L3 Midwife Clinic,BRIDGEWATER,NS,B4V 3S6,61000184,Dealers,,,,,,0,0,0
68465546,MXC311,92118036,VR-MF-241,245118,WESTERN NOVA SCOTIA DHA,41025218,WESTERN NOVIA SCOTIA,150 EXHIBITION STREET,DHA3 VR AMBLATORY CARE,KENTVILLE,NS,B4N 5E3,61000184,Dealers,,,,,,0,0,0
68465547,MXC311,92114286,VR-MF-250,245118,WESTERN NOVA SCOTIA DHA,41024722,WESTERN NOVA SCOTIA DHA,150 EXHIBITION ST.,HEARING AND SPEECH,KENTVILLE,NS,B4N 5E3,61000184,Dealers,,,,,,0,0,0
68465548,MXC311,92121535,SL-MF-162,245118,WESTERN NOVA SCOTIA DHA,41025213,WESTERN NOVIA SCOTIA,462 MAIN STREET,SL EKG/ECG/HOLTER DEPARTMENT,MIDDLETON,NS,B0S 1P0,61000184,Dealers,,,,,,0,0,0
68465552,MXC311,92113587,VR-MF-259,245118,WESTERN NOVA SCOTIA DHA,41025280,WESTERN NOVIA SCOTIA,150 EXHIBITION ST.,EMERGENCY WARD,KENTVILLE,NS,B4N 5E3,61000184,Dealers,,,,,,0,0,0
68540917,MXM283N,9500931Y,63995,628098,COSTCO WHOLESALE,41020348,COSTCO WHOLESALE,100 BILLY BISHOP WAY,,TORONTO,ON,M3K 1E2,61000192,GTA East,93000672,93000019,,,,0,0,0
68541017,MX4101N,95005597,64244,628258,MANN & PARTNERS LLP,41001627,MANN & PARTNERS LLP,"1600 SCOTT STREET, SUITE 710",,OTTAWA,ON,K1Y 4N7,61000175,SD Ottawa,93000044,93000045,RIVARDN,NORMAND RIVARD,,0,0,0
68541018,MXM503N,9500466X,64250,628258,MANN & PARTNERS LLP,41001639,MANN & PARTNERS LLP,"1600 SCOTT STREET, SUITE 710",,OTTAWA,ON,K1Y 4N7,61000175,SD Ottawa,93000044,93000045,RIVARDN,NORMAND RIVARD,,0,0,0
68546957,MXB401,9211824Y,FM-MF-010,245118,WESTERN NOVA SCOTIA DHA,41023923,WESTERN NOVA SCOTIA DHA,"14 HIGH ST., FMH LAB",,LUNENBURG,NS,B0J 2C0,61000184,Dealers,,,,,,0,0,0
68546958,MXC311,92113158,YR-MF-219,245118,WESTERN NOVA SCOTIA DHA,41025054,WESTERN NOVA SCOTIA,TOWN HALL,DHA2 RW NURSE PRACTITIONER: CLARKS HARBR,CLARKS HARBOUR,NS,B0W 1P0,61000184,Dealers,,,,,,0,0,0
68546966,MXC311,92113018,FM-MF-175,245118,WESTERN NOVA SCOTIA DHA,41001653,WESTERN NOVA SCOTIA DHA,42 HIGH ST.,FAMILY HEALTH CTR.,LUNENBURG,NS,B0J 2C0,61000184,Dealers,,,CAHILLS,SHAWN CAHILL,,0,0,0
68546981,MXC311,92113038,FM-MF-171,245118,WESTERN NOVA SCOTIA DHA,41022018,WESTERN NOVA SCOTIA DHA,14 HIGH ST,FM ADDICTION SERVICES,LUNENBERG,NS,B0J 2C0,61000184,Dealers,,,CAHILLS,SHAWN CAHILL,,0,0,0
68546989,MX4101N,95004887,SS-MF-157,245118,WESTERN NOVA SCOTIA DHA,41021292,WESTERN NOVA SCOTIA DHA,90 GLEN ALLAN DR,SS PUBLIC HEALTH,BRIDGEWATER,NS,B4V 3S6,61000184,Dealers,,,CAHILLS,SHAWN CAHILL,,0,0,0
68546996,MX4101N,95005107,VR-MF-054,245118,WESTERN NOVA SCOTIA DHA,41025216,WESTERN NOVIA SCOTIA,150 EXHIBITION STREET,DHA3 VR DAY SURGERY,KENTVILLE,NS,B4N 5E3,61000184,Dealers,,,,,,0,0,0
68609447,MX5001N,95010227,65314,278794,CANADA LANDS COMPANY (TORONTO),41001720,CANADA LANDS COMPANY (TORONTO),1 UNIVERSITY AVE.,SUITE 1200,TORONTO,ON,M5J 2P1,61000192,GTA East,93000028,93000182,ISHOUSE,INTEGRATED SERVICES HOUSE REP,,0,0,0
68609506,MX2600N,9500230X,65322,624676,MC NALLY CONSTRUCTION INC.,41001723,MCNALLY CONSTRUCTION INC.,1855 BARTON ST EAST,ADMINISTRATION,HAMILTON,ON,L8H 2Y7,61000193,GTA West,93000037,93000038,GOWERM,MICHAEL GOWER,,0,0,0
68617410,MX2600N,95071380,SD65559,628521,SWISSPORT CANADA HANDLING INC.,41001745,SWISSPORT CANADA HANDLING INC,"4840 MILLER RD., # 105",,RICHMOND,BC,V7B 1K7,61000184,Dealers,,,STRUMINP,PERRY STRUMINIKOV,,0,0,0
68654377,MX3100N,05008981,79499,637829,PERES MONFORTAIN,41001760,PERES MONFORTAIN (LES),6455 AVE. LOUIS RIEL,,MONTREAL,QC,H1M 1P1,61000174,SD Montreal,93000213,93000051,THERRIEH,HUGO THERRIEN,,0,0,0
68654384,MX2600N,95071830,65666,629677,CHOICE PROPERTIES LP,41001762,CHOICE PROPERTIES LTD. PARTNERSHIP,2025 GUELPH LINE,BURLINGTON SUPER CENTRE,BURLINGTON,ON,L7P 4M8,61000193,GTA West,93000037,93000036,RINALDOK,KIM RINALDO,,0,0,0
68654388,MXM363N,95030788,65664,628605,ALDERSHOT STRUCTURAL (1986) LTD.,41001770,ALDERSHOT STRUCTURAL (1986) LT,437 OFIELD ROAD SOUTH,RR #2,DUNDAS,ON,L9H 5E2,61000193,GTA West,93000037,93000038,WHEELERR,ROBERT WHEELER,,0,0,0
68658836,MXM260,05007351,79493,637854,PREUVE CLOSE ET PLAIDOIRES INC.,41001772,JEAN-PIERRE BELISLE AVOCAT,2007 CHEMIN PRINCIPAL,,SAINT-JOSEPH-DU-LAC,QC,J0N 1M0,61000174,SD Montreal,93000050,93000049,LAFLEURB,BERTRAND LAFLEUR,,0,0,0
68664193,MX2600N,05004231,VR-MF-242,245118,WESTERN NOVA SCOTIA DHA,41024394,WESTERN NOVA SCOTIA,150 EXHIBITION ST.,VR AMBLATORY CARE (DHA 3),KENTVILLE,NS,B4N 5E3,61000184,Dealers,,,,,,0,0,0
68664516,MXM283N,05003511,65677,628667,PRINCE ARTHUR MEDICAL CLINIC INC.,41001800,PRINCE ARTHUR MEDICAL CLINIC I,O/A CREDIT MEDICAL CORPORATION,64 PRINCE ARTHUR AVE,TORONTO,ON,M5R 1B4,61000192,GTA East,93000182,93000028,GALERN,NANCY GALER,,0,0,0
68664518,MXC311,92112906,WK-MF-239,245118,WESTERN NOVA SCOTIA DHA,41024899,Western Kings Memorial Health Centre,121 Orchard Street,LVL1 Public Health,BERWICK,NS,B0P 1E0,61000184,Dealers,,,,,,0,0,0
68664528,MXC311,92117786,DG-MF-261,245118,WESTERN NOVA SCOTIA DHA,41025055,WESTERN NOVA SCOTIA,75 WARICK ST,DHA 2 - DGH OR/ DAY SURGERY,DIGGY,NS,B0V 1A0,61000184,Dealers,,,,,,0,0,0
68664532,MXC311,92113926,YR-MF-204,245118,WESTERN NOVA SCOTIA DHA,41001809,WESTERN NOVA SCOTIA,60 VANCOUVER ST.,DHA 2 YR OR DS RR,YARMOUTH,NS,B5A 2P5,61000184,Dealers,,,CAHILLS,SHAWN CAHILL,,0,0,0
68664789,MXB401,9212063Y,71777,631880,SWISSPORT CANADA HANDLING INC.,41001820,SWISSPORT CANADA HANDLING INC,6500 SILVER DART DRIVE,"SUITE 290, CORE G",MISSISSAUGA,ON,L5P 1B1,61000193,GTA West,93000195,93000361,STRUMINP,PERRY STRUMINIKOV,,0,0,0
68664801,MXB401,9211691Y,VR-MF-169,245118,WESTERN NOVA SCOTIA DHA,41022026,VALLEY REGIONAL HOSPITAL,150 EXHIBITION ST.,,KENTVILLE,NS,B4N 5E3,61000184,Dealers,,,CAHILLS,SHAWN CAHILL,,0,0,0
68683764,MX5001N,95070388,66452,265707,FAIRMONT RAFFLES HOTELS INT'L.,41020581,FAIRMONT RAFFLES,"155 WELLINGTON ST. WEST, 34TH FL.",HOTELS INTERNATIONAL,TORONTO,ON,M5V 0C3,61000192,GTA East,93000182,93000380,ENDACOTL,LINDA ENDACOTT,,0,0,0
68695952,MXM363N,95012420,65678,628699,"BROWNE & CO., LTD.",41001858,BROWNE & CO.,100 ESNA PARK DRIVE,,MARKHAM,ON,L3R 1E3,61000192,GTA East,93000024,93000672,SMITHC,CHARLIE SMITH,,0,0,0
68696280,MXM283N,05002171,66451,628629,CR11LP AS AGENTS FOR 400 UNIVERSITY AVE.,41001857,CR11LP AS AGENTS FOR 400 UNIVERSITY AVE.,"400 UNIVERSITY AVE., B1 LEVEL",,TORONTO,ON,M5G 1S5,61000192,GTA East,93000380,93000028,THERIAULTK,KEVIN THERIAULT,,0,0,0
68703975,MX3100N,05012901,,673055,VON CONSTRUCTION,41036980,VON CONSTRUCTION,45 ROSSDEAN DRIVE,2373342 ONTARIO INC.,TORONTO,ON,M9L 1S6,61000192,GTA East,93000402,93000373,VAFAEIM,MIKE VAFAEI,,0,0,0
68706450,MX2600N,05006291,66729,628694,VILLE DE SAINT-SAUVEUR,41001861,TRAVAUX PUBLICS,2125 CHEMIN JEAN-ADAM,,SAINT-SAUVEUR,QC,J0R 1R2,61000174,SD Montreal,93000050,93000049,LAFLEURB,BERTRAND LAFLEUR,,0,0,0
68742906,MX5001N,95007440,66458,265707,FAIRMONT RAFFLES HOTELS INT'L.,41020583,FAIRMONT RAFFLES HOTELS INT,"155 WELLINGTON ST. WEST , SUITE 3300",,TORONTO,ON,M5V 0C3,61000192,GTA East,93000182,93000380,ENDACOTL,LINDA ENDACOTT,,0,0,0
68742907,MX5001N,95007480,66454,265707,FAIRMONT RAFFLES HOTELS INT'L.,41020578,FAIRMONT RAFFLES,"155 WELLINGTON ST. WEST, 32TH FL , SUITE 3300",HOTELS INTERNATIONAL,TORONTO,ON,M5V 0C3,61000192,GTA East,93000182,93000380,ENDACOTL,LINDA ENDACOTT,,0,0,0
68742908,MX5001N,95007520,66459,265707,FAIRMONT RAFFLES HOTELS INT'L.,41020584,FAIRMONT RAFFLES,"155 WELLINGTON ST. WEST , SUITE 3300",HOTELS INTERNATIONAL,TORONTO,ON,M5V 0C3,61000192,GTA East,93000182,93000380,ENDACOTL,LINDA ENDACOTT,,0,0,0
68742909,MX5001N,95007600,66455,265707,FAIRMONT RAFFLES HOTELS INT'L.,41020579,FAIRMONT RAFFLES,155 WELLINGTON ST. W. 32ND FL SUITE 3300,HOTELS INTERNATIONAL,TORONTO,ON,M5V 0C3,61000192,GTA East,93000182,93000380,ENDACOTL,LINDA ENDACOTT,,0,0,0
68742911,MX5001N,95007810,66457,265707,FAIRMONT RAFFLES HOTELS INT'L.,41020585,FAIRMONT RAFFLES,"155 WELLINGTON ST. WEST 33RD FL , SUITE 3300",HOTELS INTERNATIONAL,TORONTO,ON,M5V 0C3,61000192,GTA East,93000182,93000380,ENDACOTL,LINDA ENDACOTT,,0,0,0
68747014,MX4101N,95067908,72053,146179,EQUIPEMENT BUREAU DEMERS INC.,41001866,POMERLEAU - CASINO DE MONTREAL,1 AVENUE DE CASINO,,MONTREAL,QC,H3C 4W7,61000174,SD Montreal,93000183,93000046,ISHOUSE,INTEGRATED SERVICES HOUSE REP,,0,0,0
68747071,MX2600N,9500139X,9500139X,616096,VILLE DE MONTREAL SVCS DES FINANCES,41001894,VILLE DE MONTREAL,275 RUE NOTRE DAME EST BUREAU 4.118,DIRECTION GENERALE-CABINET DU DIRECTEUR,MONTREAL,QC,H2Y 1C6,61000174,SD Montreal,93000773,93000169,DEGUIREM,MARCELINE DEGUIRE,,0,0,0
68759347,MX3100N,05013051,5013051,628901,OMHM (SECTEUR EST),41001865,OMHM (SECTEUR EST),3330 BOUL DE L'ASSOMPTION,,MONTREAL,QC,H1N 3S4,61000174,SD Montreal,93000213,93000046,DEGUIREM,MARCELINE DEGUIRE,,0,0,0
68759352,MXM363N,9503247X,9503247X,628903,OMHM SECTEUR SUD-OUEST,41001875,OMHM (SECTEUR SUD-OUEST),2247 RUE DELISLE (3EME),,MONTREAL,QC,H3J 1K4,61000174,SD Montreal,93000183,93000051,DEGUIREM,MARCELINE DEGUIRE,,0,0,0
68765410,MXM363N,9503194X,,673085,CORROSION CONTROL,41036536,SYM-TECH INC,150 WEST BEAVER CREEK RD.,,RICHMOND HILL,ON,L4B 1B4,61000192,GTA East,93000672,93000022,VAFAEIM,MIKE VAFAEI,,0,0,0
68765425,MX2600N,05003531,,673456,TRANS-WASTE TRUCKING INC.,41036762,TRANS-WASTE TRUCKING INC.,7581 JANE ST. STE#202J,,CONCORD,ON,L4K 1X3,61000192,GTA East,93000022,93000672,VAFAEIM,MIKE VAFAEI,,0,0,0
68771868,MXM363N,05006131,67032,275889,ROSENEATH DIRECT OPERATING CORP,41001880,BASSETT DIRECT,91 GRANTON DR,,RICHMOND HILL,ON,L4B 2N5,61000192,GTA East,93000672,93000022,SCHLUSSS,SCOTT SCHLUSSLER,,0,0,0
68771869,MX4101N,95076004,66465,176919,EXTENDICARE (CANADA) INC.,41001882,EXTENDICARE LAKESIDE LTC. CENTRE,150 DUNN AVE,,TORONTO,ON,M6K 2R6,61000192,GTA East,93000029,93000182,GAYNORS,SCOTT GAYNOR,,0,0,0
68776364,MXM453N,9502223X,,672548,CANADIAN TIRE CORP. LTD.,41036135,"Canadian Tire Corporation, Lim",2190 Yonge Street,"06157B, 6th Floor",Toronto,ON,M4P 2V8,61000192,GTA East,93000019,93000373,COULLB,BRIAN COULL,,0,0,0
68779198,MX2600N,9500189X,QG-MF-285,245118,WESTERN NOVA SCOTIA DHA,41026388,WESTERN NOVA SCOTIA DHA,175 SCHOOL ST.,QGH - MAIN ENT. FAMILY HEALTH CTR.,LIVERPOOL,NS,B0T 1K0,61000184,Dealers,,,,,,0,0,0
68779220,MX2600N,9500185X,CP-MF-066,245118,WESTERN NOVA SCOTIA DHA,41024919,WESTERN NOVA SCOTIA,15 CHIPMAN DR.,CP Quality Risk Management,KENTVILLE,NS,B4N 3V7,61000184,Dealers,,,,,,0,0,0
68784943,MX2600N,9500120X,67041,629033,UNIVERSITY HEALTH NETWORK,41001909,UNIVERSITY HEALTH NETWORK (UHN,750 DUNDAS STREET WEST,GROUND FLOOR - STE 100,TORONTO,ON,M6J 3S3,61000192,GTA East,93000028,93000029,THERIAULTK,KEVIN THERIAULT,,0,0,0
68788810,MXC311,92112630,67859,616043,W. ROSS DAVEY INS. BROKERS LTD.,41001914,W. ROSS DAVEY INSURANCE BROKERS LTD.,28 DEAKIN ST SUITE 203,,NEPEAN,ON,K2E 8B7,61000175,SD Ottawa,93000275,93000043,PAQUETTD,DANIEL PAQUETTE,,0,0,0
68792174,MXM453U,95011228,,673123,JACK PRESS,41036473,JACK PRESS,1110 FINCH AVE W #304,,TORONTO,ON,M3J 2P7,61000192,GTA East,93000402,93000019,VAFAEIM,MIKE VAFAEI,,0,0,0
68792187,MX3100N,95006700,71628,262450,OAKVILLE HYDRO CORPORATION,41001921,OAKVILLE HYDRO CORPORATION,861 REDWOOD SQUARE,,OAKVILLE,ON,L6L 8R6,61000193,GTA West,93000036,93000037,,,,0,0,0
68795270,MX2600N,05005121,67043,629163,R.E.M.O.T.E. TELEMETRY SYSTEMS,41001922,R.E.M.O.T.E.TELEMETRY SYSTEMS,17 HAAS RD.,,TORONTO,ON,M4B 1Y2,61000192,GTA East,93000023,93000025,THERIAULTK,KEVIN THERIAULT,,0,0,0
68795291,MX4101N,05021571,67608,629237,QBE SERVICES INC.,41001941,QBE SERVICES INC.,333 BAY ST. # 520,BAY-ADELAIDE CENTRE,TORONTO,ON,M5H 2R2,61000192,GTA East,93000028,93000023,AREA,AREA Sales Rep,,0,0,0
68800306,MXB401,9212160Y,SS-MF-289,245118,WESTERN NOVA SCOTIA DHA,41029215,WESTERN NOVA SCOTIA DHA,90 GLEN ALLAN DRIVE,SS RADIOLOGY,BRIDGEWATER,NS,B4V 3S6,61000184,Dealers,,,,,,0,0,0
68800310,MXB401,02115681,YR-MF-205,245118,WESTERN NOVA SCOTIA DHA,41022027,WESTERN NOVA SCOTIA DHA,60 VANCOUVER ST,DHA 2 YR PLANT OPERATIONS,YARMOUTH,NS,B5A 2P5,61000184,Dealers,,,CAHILLS,SHAWN CAHILL,,0,0,0
68800311,MXB401,02111251,AC-MF-168,245118,WESTERN NOVA SCOTIA DHA,41022028,ANNAPOLIS COMMUNITY HEALTH CENTRE,821 ST GEORGE STREET P.O. BOX 426,LVL1 FOUNDATION RM 116,ANNAPOLIS ROYAL,NS,B0S 1A0,61000184,Dealers,,,CAHILLS,SHAWN CAHILL,,0,0,0
68800315,MXC311,92112590,SL-MF-232,245118,WESTERN NOVA SCOTIA DHA,41025214,WESTERN NOVIA SCOTIA,462 MAIN STREET,DHA3 SL SENIORS LINCS,MIDDLETON,NS,B0S 1P0,61000184,Dealers,,,,,,0,0,0
68800326,MXB401,02111241,VR-MF-244,245118,WESTERN NOVA SCOTIA DHA,41021294,WESTERN NOVA SCOTIA,150 EXHIBITION ST.,VRH LVL3 LABOR & DELIVERY,KENTVILLE,NS,B4N 5E3,61000184,Dealers,,,CAHILLS,SHAWN CAHILL,,0,0,0
68800330,MX4101N,05021681,AC-MF-079,245118,WESTERN NOVA SCOTIA DHA,41001948,WESTERN NOVA SCOTIA,821 ST GEORGE ST,DHA 3 AC HCN ANNAPOLIS COMM,ANNAPOLIS ROYAL,NS,B0S 1A0,61000184,Dealers,,,,,,0,0,0
68800407,MXB401,02111121,YR-MF-236,245118,WESTERN NOVA SCOTIA DHA,41026499,WESTERN NOVA SCOTIA,60 VANCOUVER ST. - DHA2 YRH BLDG. B L2,MENTAL HEALTH IN-PATIENT,YARMOUTH,NS,B5A 2P5,61000184,Dealers,,,,,,0,0,0
68800408,MXC311,9211708X,YR-MF-212,245118,WESTERN NOVA SCOTIA DHA,41025052,WESTERN NOVA SCOTIA,60 VANCOUVER ST.,DHA 2 YR NURSE PRACTITIONERS,YARMOUTH,NS,B5A 2P5,61000184,Dealers,,,,,,0,0,0
68800410,MX4101N,05021851,EK-MF-001,245118,WESTERN NOVA SCOTIA DHA,41024872,WESTERN NOVA SCOTIA DHA,23 EARNSCLIFFE AVE,EK ADMINISTRATION,WOLFVILLE,NS,B4P 1X4,61000184,Dealers,,,,,,0,0,0
68801186,MXM310,95047409,67044,602058,JOB SKILLS EMPLOYMENT & BUSINESS,41001953,JOB SKILLS EMPLOYMENT & BUSINE,130 DAVIS DR. # 14,,NEWMARKET,ON,L3Y 2N1,61000192,GTA East,93000399,93000022,CHENGK,KENNETH CHENG,,0,0,0
68815361,MXM283N,05027741,67607,636402,WISMER BAPTIST CHURCH,41001957,BRIDAL TRAIL BAPTIST CHURCH IN,180 MINGAY AVE,,MARKHAM,ON,L6E 1H8,61000192,GTA East,93000672,93000022,WINECKS,STIRLING WINECK,,0,0,0
68823550,MX4101N,05021631,67609,176919,EXTENDICARE (CANADA) INC.,41001955,PARAMED HOME HEALTH CARE,148 FULLERTON ST. # 200,2ND FLOOR,LONDON,ON,N6A 5P3,61000184,Dealers,,,GAYNORS,SCOTT GAYNOR,,0,0,0
68824407,AR208D,05010542,67930,615485,MARCH OF DIMES CANADA,41001982,ONTARIO MARCH OF DIMES,10 OVERLEA BLVD.,,TORONTO,ON,M4H 1A4,61000192,GTA East,93000025,93000019,WHEELERR,ROBERT WHEELER,,0,0,0
68824453,MXM363N,05007631,67933,629287,NATIONAL ENERGY EQUIPMENT INC.,41001984,NATIONAL ENERGY EQUIPMENT INC,1850 DERRY ROAD EAST,,MISSISSAUGA,ON,L5S 1Y6,61000193,GTA West,93000361,93000673,CARTMILK,KARIN CARTMILL,,0,0,0
68824454,MXM503N,05019841,67934,629287,NATIONAL ENERGY EQUIPMENT INC.,41001968,NATIONAL ENERGY EQUIPMENT INC,1850 DERRY ROAD EAST,,MISSISSAUGA,ON,L5S 1Y6,61000193,GTA West,93000361,93000673,CARTMILK,KARIN CARTMILL,,0,0,0
68834454,MX4101N,05022311,VR-MF-059,245118,WESTERN NOVA SCOTIA DHA,41021297,WESTERN NOVA SCOTIA DHA,150 EXHIBITION STREET,VR INTENSIVE CARE UNIT,KENTVILLE,NS,B4N 5E3,61000184,Dealers,,,CAHILLS,SHAWN CAHILL,,0,0,0
68834455,MX4101N,05022541,YR-MF-124,245118,WESTERN NOVA SCOTIA DHA,41023928,WESTERN NOVA SCOTIA DHA,60 VANCOUVER STREET,DHA YR 3 EAST (MEDICAL),YARMOUTH,NS,B5A 2P5,61000184,Dealers,,,,,,0,0,0
