crm_objectid,model,serialnumber,jt_equipid,soldtoid,soldtoname,addcontactid,addcontactname,address1,address2,city,province,postalcode,dealerid,dealername,serviceorgid,serviceorg,primarytechid,backuptechid,accountmgrid,accountmgr,inactive,nocontract,nopm
78280809,MXM365N,45022863,,669431,CHIEF PENSIONS ADVOCATE -BPA,41034227,Bureau of Pensions Advocates,55 TOWN CENTRE COURT SUITE 205,Toronto District Office,TORONTO,ON ,M1P 4X4   ,147570,SHARP DIRECT CTO,61000445,GTA Central,93000025,93000019,KULBAP,PAUL KULBA,0,0,0
78280970,MX2640N,45052466,,662162,ACROBAT MANAGEMENT INC.,41034229,ACROBAT MANAGEMENT INC,9005-A  RUE CHAMP D'EAU,,MONTREAL,ON ,H1P 3M3   ,617422,SHARP DIRECT - MONTREAL,61000174,MTL_ALL,93000213,93000050,ACQUARIOS,SALVATORE ACQUARIO,0,1,1
78281916,MXM453N,95023255R,,669437,"COMMUNITY BUILDERS INC., O/A",41034231,COLE HARBOUR PLACE,51 FOREST HILLS PARKWAY,,DARTMOUTH,NS ,B2W 6C6   ,645498,SHARP DIRECT HALIFAX,61000209,HFX_ALL,93000311,93000318,ROBERTSR,RALPH ROBERTS,0,0,0
78282379,MXM363N,05029138,,669490,DND -  DRDC ATLANTIC,41034234,DND - DRDC MARITIME FORCES ATLANTIC,"9  GROVE ST., BL. D20",DOCKYARD LABORATORY ATLANTIC,DARTMOUTH,NS ,B3K 5X5   ,645498,SHARP DIRECT HALIFAX,61000209,HFX_ALL,93000311,93000318,KULBAP,PAUL KULBA,0,0,0
78283807,MXC402SC,45126045,,669451,THOMSON METALS & DISPOSAL GP INC.,41034245,THOMSON METALS & DISPOSAL GP INC.,961 ZELCO DR.,,BURLINGTON,ON ,L7L 4Y2   ,147570,SHARP DIRECT CTO,61000193,GTA West,93000894,93000038,ENDACOTL,LINDA ENDACOTT,0,0,0
78285845,MXM465N,45018683,,616096,VILLE DE MONTREAL SVCS DES FINANCES,41034248,VILLE DE MONTREAL,2235 MICHEL - JURDANT,SERVICES INSTITUTIONNELS,MONTREAL,QC ,H1Z 4N1   ,617422,SHARP DIRECT - MONTREAL,61000174,MTL_ALL,93000050,93000051,DEGUIREM,MARCELINE DEGUIRE,0,0,0
78287114,MX2700N,75072939,,669497,CANADIAN FOOD INSPECTION AGENCY,41034254,CANADIAN FOOD INSPECTION AGENCY,1050 COURTNEYPARK DRIVE EAST,,MISSISSAUGA,ON ,L5T 2R4   ,147570,SHARP DIRECT CTO,61000193,GTA West,93000195,93000361,KULBAP,PAUL KULBA,0,1,1
78287119,MX5001N,95027033R,,669502,EMERALD CITY DEVELOPMENTS III INC.,41034259,TSCC 2428,62 FOREST MANOR RD.,PROPERTY MGMT OFFICE,TORONTO,ON ,M2J 0B6   ,147570,SHARP DIRECT CTO,61000192,GTA East,93000024,93000022,STRUMINP,PERRY STRUMINIKOV,0,0,0
78288537,MX5111N,05014574,,669530,SIGMAPAC ENGINEERED SERVICES INC.,41034274,SIGMAPAC ENGINEERED SERVICES INC.,71 MELFORD DRIVE,,SCARBOROUGH,ON ,M1B 2G2   ,147570,SHARP DIRECT CTO,61000192,GTA East,93000024,93000672,HANDLIRR,RICHARD HANDLIR,0,0,0
78289903,MX2640N,45052396,,665555,TSCC2236,41034275,TSCC2236,319 CARLAW AVENUE,2ND FL,TORONTO,ON ,M4M 0A4   ,147570,SHARP DIRECT CTO,61000445,GTA Central,93000019,93001307,THERIAULTK,KEVIN THERIAULT,0,0,0
78295088,MX4141N,45097286,,669480,PRITCHARD ENGINEERING CO. LTD.,41034281,PRITCHARD ENGINEERING CO. LTD.,5159 BRADCO BL.,,MISSISSAUGA,ON ,L4W 2A6   ,147570,SHARP DIRECT CTO,61000193,GTA West,93001092,93000673,COULLB,BRIAN COULL,0,0,0
78297375,MXM264N,45014138,,652662,ALLIANCE DENTAL INC.,41034285,ALLIANCE DENTAL (TRURO INC.),1595 BEDFORD HWY. # 401,,BEDFORD,NS ,B4A 3Y4   ,645498,SHARP DIRECT HALIFAX,61000209,HFX_ALL,93000318,93000319,SEWARDR,ROGER SEWARD,0,0,0
78297556,MXB201D,45017556,,285396,PATTERSON DENTAIRE CANADA INC # 990,41034286,PATTERSON DENTAIRE CANADA INC # 990,1205 HENRI-BOURASSA OUEST,DC OFFICE,MONTREAL,QC ,H3M 3E6   ,617422,SHARP DIRECT - MONTREAL,61000174,MTL_ALL,93000049,93000050,WINECKS,STIRLING WINECK,0,0,0
78298054,MX4111N,15054477,,669542,FAMILY RESOURCE CENTRE,41034293,Garrison Petawawa,12 Reichwald Cres.,Family Resource Centre,Petawawa,ON ,K8H 1J4   ,144633,SHARP DIRECT - OTTAWA,61000175,OTT_ALL,93000275,93000045,JOYCER,RICHARD JOYCE,0,0,0
78300359,MXB201D,45018266,,665656,THERAPURE BIOPHARMA INC.,41034294,THERAPURE BIOPHARMA,2585 MEADOWPINE BLVD.,BUSINESS DEVELOPMENT,MISSISSAUGA,ON ,L5N 8H9   ,147570,SHARP DIRECT CTO,61000193,GTA West,93000040,93001092,RINALDOF,FRANCO RINALDO,0,0,0
78301925,MXM465N,45018723,,643251,ATLAS TIRE WHOLESALE INC.,41034297,ATLAS TIRE WHOLESALE INC.,6200 TOMKEN RD.,,MISSISSAUGA,ON ,L5T 1X7   ,147570,SHARP DIRECT CTO,61000193,GTA West,93000673,93001092,GALERN,NANCY GALER,0,1,1
78302177,MX4141N,45098166,,669208,TSCC 2396,41034299,TSCC 2396,120 HARRISON GARDEN BL. NORTH,"PROP. MGMT., S. TWR. BLD. ""C""",NORTH YORK,ON ,M2N 0H1   ,147570,SHARP DIRECT CTO,61000192,GTA East,93000024,93000027,STRUMINP,PERRY STRUMINIKOV,0,0,0
78304293,ARM237,65008167,,668063,SHARON ST. JOHN UNITED CHURCH,41034312,SHARON ST JOHN UNITED CHURCH,33 ACADIA AVE,,STELLARTON,NS ,B0K 1S0   ,645498,SHARP DIRECT HALIFAX,61000209,HFX_ALL,93000311,93000318,ROBERTSR,RALPH ROBERTS,0,0,0
78304294,MX2610N,15122007,,669586,IVEY'S TERRACE NURSING HOME,41034313,IVEY'S TERRACE NURSING HOME,11 CENTENNIAL DRIVE,,TRENTON,NS ,B0K 1X0   ,645498,SHARP DIRECT HALIFAX,61000209,HFX_ALL,93000311,93000318,ROBERTSR,RALPH ROBERTS,0,0,0
78304296,MX3110N,15092008,,669587,SHIRETOWN NURSING HOME,41034314,SHIRETOWN NURSING HOME,280 HALIBURTON ROAD,,PICTOU,NS ,B0K 1H0   ,645498,SHARP DIRECT HALIFAX,61000209,HFX_ALL,93000311,93000318,ROBERTSR,RALPH ROBERTS,0,0,0
78305366,MXC300W,45071633,,653385,MARITIME COLD STORAGE,41034315,MARITIME COLD STORAGE,4987 ROUTE 15,,PORTAGE,NB ,E4N 0A7   ,645498,SHARP DIRECT HALIFAX,61000209,HFX_ALL,93000302,93000303,MCNALLYK,KAREN MCNALLY,0,0,0
78305369,MX4101N,15017115,,669565,NATIONAL RESEARCH COUNCIL CANADA,41034318,NATIONAL RESEARCH COUNCIL CANADA,"550 UNIVERSITY AVENUE, RM 118",,CHARLOTTETOWN,PE ,C1A 4P3   ,645498,SHARP DIRECT HALIFAX,61000209,HFX_ALL,93000369,93000314,JOYCER,RICHARD JOYCE,0,0,0
78307372,MX2640N,45052146,,242691,CORPORATION OF THE CITY OF VAUGHAN,41034322,CORPORATION OF THE CITY OF VAUGHAN,2800 RUTHERFORD RD.,Environmental Ser- Waste Water - JOC,VAUGHAN,ON ,L4K 2N9   ,147570,SHARP DIRECT CTO,61000192,GTA East,93000022,93000402,NEWBERRK,KEN NEWBERRY,0,0,0
78307384,MXM365N,45023693,,668977,QRX TECHNOLOGY GROUP,41034323,MOTION LP,72 CARNFORTH RD.,,TORONTO,ON ,M4A 2K7   ,147570,SHARP DIRECT CTO,61000445,GTA Central,93000019,93000025,WINECKS,STIRLING WINECK,0,0,0
78309158,MX3115N,45062305,,616096,VILLE DE MONTREAL SVCS DES FINANCES,41034324,0987 - ARR. SUC - PJEV,6000 RUE NOTRE DAME OUEST,,MONTREAL,QC ,H4C 3K5   ,617422,SHARP DIRECT - MONTREAL,61000174,MTL_ALL,93000046,93000183,DEGUIREM,MARCELINE DEGUIRE,0,0,0
78309171,MX2640N,45052286,,655651,CARTENAV SOLUTIONS INC.,41034325,CARTENAV SOLUTIONS INC.,"1959 UPPER WATER STREET,",SUITE 1700,HALIFAX,NS ,B3J 3K8   ,645498,SHARP DIRECT HALIFAX,61000209,HFX_ALL,93000319,93000318,SEWARDR,ROGER SEWARD,0,0,0
78310316,MXM363N,15037339,,669128,CANADA BORDER SERVICES AGENCY,41034338,CANADA BORDER SERVICES AGENCY,91 SIMMONDS DR,CONTAINER INSPECTION FACILITY,DARTMOUTH,NS ,B3B 1N7   ,645498,SHARP DIRECT HALIFAX,61000209,HFX_ALL,93000311,93000318,JOYCER,RICHARD JOYCE,0,0,0
78311321,MX4141N,45097086,,653116,"FITZPATRICK & COMPANY, CA",41034342,"FITZPATRICK & COMPANY, CA","127 ST. PETERS RD., # 201",,CHARLOTTETOWN,PE ,C1A 5P3   ,645498,SHARP DIRECT HALIFAX,61000209,HFX_ALL,93000369,93000314,SEWARDR,ROGER SEWARD,0,0,0
78311562,MXM363N,05042746R,,651996,PEI FEDERATION OF LABOUR,41034343,PEI FEDERATION OF LABOUR,326 PATTERSON DRIVE,,CHARLOTTETOWN,PE ,C1A 8K4   ,645498,SHARP DIRECT HALIFAX,61000209,HFX_ALL,93000369,93000314,SEWARDR,ROGER SEWARD,0,0,0
78311579,MXM363N,1500897X,,666089,WESTON FOREST PRODUCT,41034346,WESTON FOREST PRODUCT,7600 TORBRAM RD,,MISSISSAUGA,ON ,L4T 3L8   ,147570,SHARP DIRECT CTO,61000192,GTA East,93001321,93001491,NEWBERRK,KEN NEWBERRY,0,0,0
78313788,DXB350P,41025325,,669583,HEALTH SITE DEVELOPMENT LTD.,41034353,HEALTH SITE DEVELOPMENT LTD.,3857 LAKESHORE BLVD. WEST,,TORONTO,ON ,M8W 0A2   ,147570,SHARP DIRECT CTO,61000445,GTA Central,93001484,93000899,CHENGK,KENNETH CHENG,0,0,1
78313793,MX4101N,0508476XR,,669509,AQUAFOR BEECH LTD.,41034355,AQUAFOR BEECH LTD.,"2600 SKYMARK AVE., BLDG. 6, SUITE 202",,MISSISSAUGA,ON ,L4W 5B2   ,147570,SHARP DIRECT CTO,61000193,GTA West,93001092,93000673,ENDACOTL,LINDA ENDACOTT,0,0,0
78313812,MX3640N,45068395,,616096,VILLE DE MONTREAL SVCS DES FINANCES,41034361,VDM/DIV DE L'EXPERTISE TECHNIQUE,8585 BOUL DE LA VERENDRYE -3IEME ETAGE LOCAL 03-14,(PRISE RESEAU 3.15),LASALLE,QC ,H8N 2K2   ,617422,SHARP DIRECT - MONTREAL,61000174,MTL_ALL,93000183,93000773,DEGUIREM,MARCELINE DEGUIRE,0,0,0
78314486,MXC402SC,45009446,,653873,THE PLANNING GROUP NB INC.,41034362,THE PLANNING GROUP NB INC.,814 MAIN ST. # 201,,MONCTON,NB ,E1C 1E6   ,645498,SHARP DIRECT HALIFAX,61000209,HFX_ALL,93000302,93000303,MCNALLYK,KAREN MCNALLY,0,0,0
78314553,MX2640N,45109547,,669645,MCLEOD GROUP HEALTH SERVICES LTD.,41034365,MCLEOD GROUP HEALTH SERVICES LTD.,5 THIRD STREET,,GLACE BAY,NS ,B1A 4G6   ,645498,SHARP DIRECT HALIFAX,61000209,HFX_ALL,93000311,93000318,ROBERTSR,RALPH ROBERTS,0,0,0
78316030,MXM314N,45044797,,616096,VILLE DE MONTREAL SVCS DES FINANCES,41034370,BUREAU DU TAXI DE MONTREAL-,4949 RUE MOLSON LOCAL 1A.06,CENTRE DE SERVICES,MONTREAL,QC ,H1Y 3H6   ,617422,SHARP DIRECT - MONTREAL,61000174,MTL_ALL,93000051,93000050,DEGUIREM,MARCELINE DEGUIRE,0,0,0
78316420,MX2310U,15133525,,147570,SHARP DIRECT CTO,41034373,SHARP ELECTRONICS OF CANADA,335 BRITANNIA ROAD EAST,,MISSISSAUGA,ON ,L4Z 1W9   ,147570,SHARP DIRECT CTO,61000193,GTA West,93000017,93000195,ISHOUSE,INTEGRATED SERVICES HOUSE REP,0,0,0
78317352,MXM232D,33021680,,669649,HERCULES FORWARDING INC.,41034375,HERCULES FORWARDING INC.,1100 ARROW RD.,,TORONTO,ON ,M9M 2Z1   ,147570,SHARP DIRECT CTO,61000192,GTA East,93001785,93001321,CHONCHOE,ELIE CHONCHON,0,0,0
78317536,MX2640N,45108357,,653876,THE SALVATION ARMY HALIFAX BOOTH,41034376,THE SALVATION ARMY HALIFAX BOOTH,2044 GOTTINGEN STREET,,HALIFAX,NS ,B3K 3A9   ,645498,SHARP DIRECT HALIFAX,61000209,HFX_ALL,93000319,93000311,SEWARDR,ROGER SEWARD,0,0,0
78317587,MX2640N,45109537,,653876,THE SALVATION ARMY HALIFAX BOOTH,41034377,THE SALVATION ARMY HALIFAX BOOTH,2044 GOTTINGEN STREET,,HALIFAX,NS ,B3K 3A9   ,645498,SHARP DIRECT HALIFAX,61000209,HFX_ALL,93000319,93000311,SEWARDR,ROGER SEWARD,0,0,0
78317899,MXM465N,45016432,,607558,LEMOINE HYLAND,41034382,LEMOINE HYLAND CHARTERED ACCOU,"1599 HURONTARIO ST., # 100",,MISSISSAUGA,ON ,L5G 4S1   ,147570,SHARP DIRECT CTO,61000193,GTA West,93001092,93000040,RINALDOF,FRANCO RINALDO,0,0,0
78320230,MXB201D,45013245,,617587,SERVICE DE POLICE DE LA - VDM,41034385,3249-SPVM-OPER-SPECIAL.,4545 RUE HOCHELAGA 2 ETAGES,,MONTREAL,QC ,H1V 1C2   ,617422,SHARP DIRECT - MONTREAL,61000174,MTL_ALL,93000213,93000051,DEGUIREM,MARCELINE DEGUIRE,0,0,0
78320240,MX5141N,45094666,,614888,PWGSC / TPSGC,41034386,PWGSC / TPSGC,165 HÔTEL DE VILLE STREET,"PORTAGE II 5TH FLOOR, ROOM 519",GATINEAU,QC ,K1A 0S5   ,144633,SHARP DIRECT - OTTAWA,61000175,OTT_ALL,93000045,93000044,JOYCER,RICHARD JOYCE,0,0,0
78320471,MXM363N,15036479R,,669648,CLASSIC FREIGHT SYSTEMS (2011) LTD.,41034389,CLASSIC FREIGHT SYSTEMS (2011) LTD.,50 JOSEPH ZATZMAN DR.,,DARTMOUTH,NS ,B3B 1N8   ,645498,SHARP DIRECT HALIFAX,61000209,HFX_ALL,93000311,93000318,SEWARDR,ROGER SEWARD,0,0,0
78320510,MX4101N,05071884R,,275804,E.S. FOX LTD.,41034391,E.S. FOX LTD.,"1330 BURLINGTON ST., EAST",GATE # 15,HAMILTON,ON ,L8N 3J5   ,147570,SHARP DIRECT CTO,61000193,GTA West,93000894,93000038,GOWERM,MICHAEL GOWER,0,0,0
78321560,MX3100N,05066484,,669533,DFO - DEPARTMENT OF FISHERIES & OCEANS,41034395,DEPARTMENT OF FISHERIES AND OCEANS,"280 LOGAN ROAD, PO BOX 2500",,BRIDGEWATER,NS ,B4V 3X1   ,645498,SHARP DIRECT HALIFAX,61000209,HFX_ALL,93000318,93000319,UNASSIGNED,UNASSIGNED,0,0,0
78325076,MXM232D,33021590,,630967,SOCIETE DE SOINS PALLIATIFS A,41034398,SOCIETE DE SOINS PALLIATIFS A DOMICIILE,1110 RUE JEAN TALON EST # 301,DU GRAND MONTREAL,MONTREAL,QC ,H2R 1V9   ,617422,SHARP DIRECT - MONTREAL,61000174,MTL_ALL,93000051,93000050,CHONCHOE,ELIE CHONCHON,0,0,0
78326424,MX2600N,85035717R,,147267,SOLOTECH INC.,41034406,SOLOTECH INC/PR ATLANTIQUES,324 HORNER AVE.,UNIT A,TORONTO,ON ,M8W 1Z3   ,147570,SHARP DIRECT CTO,61000445,GTA Central,93001484,93000899,LAFLEURB,BERTRAND LAFLEUR,0,0,0
78326425,MX2600N,05007176R,,669648,CLASSIC FREIGHT SYSTEMS (2011) LTD.,41034407,CLASSIC FREIGHT SYSTEMS (2011) LTD.,50 JOSEPH ZATZMAN DR.,,DARTMOUTH,NS ,B3B 1N8   ,645498,SHARP DIRECT HALIFAX,61000209,HFX_ALL,93000311,93000318,SEWARDR,ROGER SEWARD,0,0,0
78326426,MXM314N,35022727,,616096,VILLE DE MONTREAL SVCS DES FINANCES,41034408,VDM/BIBLIOTHEQUE ILE DES SOEURS,260 RUE ELGAR,,VERDUN,QC ,H3E 1C9   ,617422,SHARP DIRECT - MONTREAL,61000174,MTL_ALL,93000183,93000904,DEGUIREM,MARCELINE DEGUIRE,0,0,0
78328061,MX5141N,45095936,,669770,INTERNATIONAL FINANCIAL DATA SVCS.,41034409,INTERNATIONAL FINANCIAL DATA SERVICES,30 ADELAIDE ST. EAST,2 EAST - H.R.,TORONTO,ON ,M5C 3G9   ,147570,SHARP DIRECT CTO,61000445,GTA Central,93000380,93001307,COULLB,BRIAN COULL,0,0,0
78330113,MX3640N,45069855,,669774,5 CDSG OPS SVCS FIN BLDG D17,41034412,"5 CDSB GAGETOWN HQ, OPS SVCS BRANCH",ROOM 213 COTTONWOOD ST.,BDG-D17,OROMOCTO,NB ,E2V 4J5   ,645498,SHARP DIRECT HALIFAX,61000209,HFX_ALL,93000362,93000306,KULBAP,PAUL KULBA,0,0,0
78330393,MXC311,92121515R,,607344,MOHAWK COLLEGE,41034414,MOHAWK COLLEGE,135 Fennell Ave W. ROOM A111,,HAMILTON,ON ,L9C 1E9   ,147570,SHARP DIRECT CTO,61000193,GTA West,93000038,93000894,GOWERM,MICHAEL GOWER,0,0,0
78330421,MXM363N,05026400,,669717,CORRECTIONAL SERVICES OF CANADA,41034415,CORRECTIONAL SERVICES OF CANADA,13175 ROUTE 8 PO BOX 102,FINANCE DEPT.,RENOUS,NB ,E9E 2E1   ,645498,SHARP DIRECT HALIFAX,61000209,HFX_ALL,93000303,93000302,MCNALLYK,KAREN MCNALLY,0,0,0
78330422,MXM363N,25033811,,669717,CORRECTIONAL SERVICES OF CANADA,41034416,CORRECTIONAL SERVICES OF CANADA,13175 ROUTE 8 PO BOX 102,PSYCHOLOGY DEPT.,RENOUS,NB ,E9E 2E1   ,645498,SHARP DIRECT HALIFAX,61000209,HFX_ALL,93000303,93000302,MCNALLYK,KAREN MCNALLY,0,0,0
78330423,MXM363N,25034681,,669717,CORRECTIONAL SERVICES OF CANADA,41034417,CORRECTIONAL SERVICES OF CANADA,13175 ROUTE 8 PO BOX 102,GYM,RENOUS,NB ,E9E 2E1   ,645498,SHARP DIRECT HALIFAX,61000209,HFX_ALL,93000303,93000302,MCNALLYK,KAREN MCNALLY,0,0,0
78330424,MX5111N,2510610X,,669717,CORRECTIONAL SERVICES OF CANADA,41034418,CORRECTIONAL SERVICES OF CANADA,13175 ROUTE 8 PO BOX 102,ADMINISTRATION DEPT.,RENOUS,NB ,E9E 2E1   ,645498,SHARP DIRECT HALIFAX,61000209,HFX_ALL,93000303,93000302,MCNALLYK,KAREN MCNALLY,0,0,0
78330425,MXM363N,05022560,,669717,CORRECTIONAL SERVICES OF CANADA,41034419,CORRECTIONAL SERVICES OF CANADA,13175 ROUTE 8 PO BOX 102,Kitchen,RENOUS,NB ,E9E 2E1   ,645498,SHARP DIRECT HALIFAX,61000209,HFX_ALL,93000303,93000302,MCNALLYK,KAREN MCNALLY,0,0,0
78330426,MXM363N,05022570,,669717,CORRECTIONAL SERVICES OF CANADA,41034420,CORRECTIONAL SERVICES OF CANADA,13175 ROUTE 8 PO BOX 102,PERSONAL DEVELOPMENT,RENOUS,NB ,E9E 2E1   ,645498,SHARP DIRECT HALIFAX,61000209,HFX_ALL,93000303,93000302,MCNALLYK,KAREN MCNALLY,0,0,0
78330427,MXM363N,05022580,,669717,CORRECTIONAL SERVICES OF CANADA,41034421,CORRECTIONAL SERVICES OF CANADA,13175 ROUTE 8 PO BOX 102,KEEPER DEPT.,RENOUS,NB ,E9E 2E1   ,645498,SHARP DIRECT HALIFAX,61000209,HFX_ALL,93000303,93000302,MCNALLYK,KAREN MCNALLY,0,0,0
78330428,MXM363N,05022920,,669717,CORRECTIONAL SERVICES OF CANADA,41034422,CORRECTIONAL SERVICES OF CANADA,13175 ROUTE 8 PO BOX 102,SIS DEPT.,RENOUS,NB ,E9E 2E1   ,645498,SHARP DIRECT HALIFAX,61000209,HFX_ALL,93000303,93000302,MCNALLYK,KAREN MCNALLY,0,0,0
78330429,MXM363N,05025550,,669717,CORRECTIONAL SERVICES OF CANADA,41034423,CORRECTIONAL SERVICES OF CANADA,13175 ROUTE 8 PO BOX 102,HEALTH CARE DEPT.,RENOUS,NB ,E9E 2E1   ,645498,SHARP DIRECT HALIFAX,61000209,HFX_ALL,93000303,93000302,MCNALLYK,KAREN MCNALLY,0,0,0
78330430,MXM363N,0500527X,,669717,CORRECTIONAL SERVICES OF CANADA,41034424,CORRECTIONAL SERVICES OF CANADA,13175 ROUTE 8 PO BOX 102,TECH SERVICES DEPT.,RENOUS,NB ,E9E 2E1   ,645498,SHARP DIRECT HALIFAX,61000209,HFX_ALL,93000303,93000302,MCNALLYK,KAREN MCNALLY,0,0,0
78330431,MXM363N,1500869X,,669717,CORRECTIONAL SERVICES OF CANADA,41034425,CORRECTIONAL SERVICES OF CANADA,13175 ROUTE 8 PO BOX 102,BUILDING 16,RENOUS,NB ,E9E 2E1   ,645498,SHARP DIRECT HALIFAX,61000209,HFX_ALL,93000303,93000302,MCNALLYK,KAREN MCNALLY,0,0,0
78330432,MXM453N,15036533,,669717,CORRECTIONAL SERVICES OF CANADA,41034426,CORRECTIONAL SERVICES OF CANADA,13175 ROUTE 8 PO BOX 102,SCHOOL,RENOUS,NB ,E9E 2E1   ,645498,SHARP DIRECT HALIFAX,61000209,HFX_ALL,93000303,93000302,MCNALLYK,KAREN MCNALLY,0,0,0
78330434,MXC311,92117254R,,607344,MOHAWK COLLEGE,41034428,MOHAWK COLLEGE,1400 MAIN STREET W, IAHS BUILDING ROOM 186,HAMILTON,ON ,L8S 4K1   ,147570,SHARP DIRECT CTO,61000193,GTA West,93000038,93000894,GOWERM,MICHAEL GOWER,0,0,0
78332134,MX4111N,35019833,,669811,DEPARTMENT OF NATIONAL DEFENSE,41034433,DEPARTMENT OF NATIONAL DEFENSE,46 CENTURION RD. BLDG Z-125,,PETAWAWA,ON ,K8H 2X3   ,144633,SHARP DIRECT - OTTAWA,61000175,OTT_ALL,93000275,93000045,JOYCER,RICHARD JOYCE,0,0,0
78334525,MXM354N,45011772,,612792,PRECISE PARKLINK INC.,41034435,PRECISE PARKLINK INC.,"90 FLORAL PARKWAY, 2nd FLOOR",,NORTH YORK,ON ,M6L 2C5   ,147570,SHARP DIRECT CTO,61000445,GTA Central,93001484,93000373,PANAGIOT,TINA PANAGIOTOU,0,0,0
78334539,MX5001N,0511674XR,,610417,MC MASTER UNIVERSITY,41034436,MCMASTER UNIVERSITY,1280 MAIN ST W. GILMOUR HALL RM 210,,HAMILTON,ON ,L8S 4L8   ,147570,SHARP DIRECT CTO,61000193,GTA West,93000038,93000894,HADDRELN,NATALIE HADDRELL,0,0,0
78334580,MXM365N,45022973,,621149,DEL MANAGEMENT SOLUTIONS INC.,41034437,DEL MANAGEMENT SOLUTIONS INC.,"4810 DUFFERIN ST. SUITE ""E""",,TORONTO,ON ,M3H 5S8   ,147570,SHARP DIRECT CTO,61000192,GTA East,93000027,93000024,STRUMINP,PERRY STRUMINIKOV,0,0,0
78335397,MX3110N,25064192R,,665656,THERAPURE BIOPHARMA INC.,41034446,THERAPURE BIOPHARMA INC,420 AMBASSADOR DR.,EXECUTIVE,MISSISSAUGA,ON ,L5T 2J3   ,147570,SHARP DIRECT CTO,61000193,GTA West,93000673,93001092,RINALDOF,FRANCO RINALDO,0,0,0
78335522,MX6240N,45143515,,669723,CANADIAN MUSIC CENTRE,41034447,CANADIAN MUSIC CENTRE,20 ST. JOSEPH ST.,2ND FL,TORONTO,ON ,M4Y 1J9   ,147570,SHARP DIRECT CTO,61000445,GTA Central,93001393,93001307,SHAWM,MICHAEL SHAW,0,0,0
78335617,MX4141N,45097776,,621149,DEL MANAGEMENT SOLUTIONS INC.,41034449,DEL MANAGEMENT SOLUTIONS INC.,"4810 DUFFERIN ST. SUITE ""E""",,TORONTO,ON ,M3H 5S8   ,147570,SHARP DIRECT CTO,61000192,GTA East,93000027,93000024,STRUMINP,PERRY STRUMINIKOV,0,0,0
78335700,MX4141N,45117277,,653153,GILBERT MCGLOAN GILLIS,41034450,GILBERT MCGLOAN GILLIS,"90 KING ST., GRND. FLR.",RBC BLDG.,SAINT JOHN,NB ,E2L 1G3   ,645498,SHARP DIRECT HALIFAX,61000209,HFX_ALL,93000306,93000362,MCNALLYK,KAREN MCNALLY,0,1,1
78336987,MXM565N,45019135,,669810,"KS SP LP,KS SP1 LP,ARI SP LP& ARI SP1 LP",41034453,"KS SP LP, KS SP1 LP, ARI SP LP and ARI S",C/O BENTALL KENNEDY PROPERTY SERVICES (ONTARIO) LTD.,"40 KING ST. WEST BOX 101,P1 LEVEL",TORONTO,ON ,M5H 3Y2   ,147570,SHARP DIRECT CTO,61000445,GTA Central,93000380,93000899,GOWERM,MICHAEL GOWER,0,0,0
78336991,MXM623N,45006335,,277686,SAINT ELIZABETH HEALTH CARE,41034454,SAINT ELIZABETH HEALTH CARE,1525 STONE CHURCH ROAD,,HAMILTON,ON ,L8W 3P8   ,147570,SHARP DIRECT CTO,61000193,GTA West,93000038,93000894,ISD HOUSE,ISD HOUSE,0,0,0
78337017,MXC300W,45070503,,669810,"KS SP LP,KS SP1 LP,ARI SP LP& ARI SP1 LP",41034455,"KS SP LP, KS SP1 LP, ARI SP LP and ARI S",c/o Bentall Kennedy Property Services (Ontario) Ltd.,40 KING ST. WESTBuilding Operator#s room,TORONTO,ON ,M5H 3Y2   ,147570,SHARP DIRECT CTO,61000445,GTA Central,93000380,93000899,GOWERM,MICHAEL GOWER,0,0,0
78337019,MXM365N,45022913,,277686,SAINT ELIZABETH HEALTH CARE,41034457,SAINT ELIZABETH HEALTH CARE,195 COUNTY COURT,,BRAMPTON,ON ,L6W 4P7   ,147570,SHARP DIRECT CTO,61000193,GTA West,93000673,93000040,ISD HOUSE,ISD HOUSE,0,1,1
78337021,MXM565N,45018285,,277686,SAINT ELIZABETH HEALTH CARE,41034459,SAINT ELIZABETH HEALTH CARE,1525 STONE CHURCH ROAD,,HAMILTON,ON ,L8W 3P8   ,147570,SHARP DIRECT CTO,61000193,GTA West,93000038,93000894,ISD HOUSE,ISD HOUSE,0,0,0
78337354,MXM503N,15031454R,,637624,"DE BARROS, GIAMMARELLA S.A.",41034466,DE BARROS GIAMMARELLA S.A,1660 BOUL DE COTE-VERTU,,MONTREAL,QC ,H4L 2A3   ,617422,SHARP DIRECT - MONTREAL,61000174,MTL_ALL,93000049,93000183,CHONCHOE,ELIE CHONCHON,0,0,0
78338042,MXC300W,45071103,,669810,"KS SP LP,KS SP1 LP,ARI SP LP& ARI SP1 LP",41034467,"KS SP LP, KS SP1 LP, ARI SP LP and ARI S",c/o Bentall Kennedy Property Services (Ontario) Ltd.,"40 KING ST. WEST BOX 101,P1 LEVEL",TORONTO,ON ,M5H 3Y2   ,147570,SHARP DIRECT CTO,61000445,GTA Central,93000380,93000899,GOWERM,MICHAEL GOWER,0,0,0
78341059,MX2640N,45071038,,669804,GRACE MURRAY INC.,41034473,GRACE MURRAY INC.,527 HWY #10,,COOKSVILLE,NS ,B4V 7P4   ,645498,SHARP DIRECT HALIFAX,61000209,HFX_ALL,93000318,93000319,ROBERTSR,RALPH ROBERTS,0,0,0
